title,creator,date,description,original_url,europeana_link,id,type,provider,data_provider,country,language,search_term
"Discoveries in the ruins of Niniveh and Babylon : with travels in Armenia, Kurdistan and the desert : being the result of a second expedition",,1853,,https://idus.us.es/handle//11441/117936,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____117936_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____117936_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"El Daniel de ley de Gracia, y Nabuco de la Armenia : comedia famosa",,1701,,https://idus.us.es/handle//11441/118800,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____118800_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____118800_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"Copia de vna Carta, qve, el muy R.P.M. Fr. Iacobo de Jesvs del Orden de Predicadores, Prouincial de la Armenia la Alta escribió à la Ciudad de Nápoles al R, P. M. Fr. Carlos de S. Buenaventura, Prouincial de la Prouincia Napolitana; en que le da quenta",,1653,,https://idus.us.es/handle//11441/119282,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____119282_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____119282_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"La gran princesa de Armenia, y christianidad de Tartaria: Comedia Famosa",,1770,,https://idus.us.es/handle//11441/122649,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____122649_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____122649_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
El Daniel de ley de gracia y Nabuco de la Armenia : comedia famosa,,1701,,https://idus.us.es/handle//11441/122664,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____122664_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____122664_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"Por Luis de Juan Armenio, de nacion esmirneo preso en la carcel desta Corte. Con el Fiscal de su Magestad del Crimen desta Real Chancilleria",,1697,,https://idus.us.es/handle//11441/123438,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____123438_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____123438_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenio
"Relacion en que se da aviso de una carta que embio el R. P. FR. Pacifico de la escala del Orden de los Capuchinos, Presidente de las misiones de Persia, y Armenia. Escrita al Padre Guardian desta dicha Orden de la Ciudad de Micina, en que le da quenta del",,1629,,https://idus.us.es/handle//11441/124285,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____124285_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____124285_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"Epitome de la bibliotheca oriental, y occidental, naútica, y geográfica de Don Antonio de Leon Pinelo . T.2",,1738,"Port. con orla tip., a dos tintas, en todos los tomos; Port. con grab. esc. calc.: ""Perez scul."" en todos los tomos; Tomo Segundo escritores de las Indias occidentales, especialmente del Peru, Nueva-España, La Florida, El Dorado, Tierra-Firme, Paraguay, El Brasil, y viajes a ellas, y los autores de navegacion, y sus materias; Contienen : Tomo Primero escritores de las Indias orientales y occidentales y reynos convecinos China, Tartaria, Japon, Persia, Armenia, Etiopia y otras partes ... -- Tomo Segundo escritores de las Indias occidentales, especialmente del Peru, Nueva-España, La Florida, El Dorado, Tierra-Firme, Paraguay, El Brasil, y viajes a ellas, y los autores de navegacion, y sus materias -- Tomo Tercero escritores de geografía de todos los reynos, y señoríos del mundo",https://idus.us.es/handle//11441/127393,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____127393_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____127393_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"Epitome de la bibliotheca oriental, y occidental, naútica, y geográfica de Don Antonio de Leon Pinelo ... añadido y enmendado nuevamente, en que se contienen los escritores ...",,1738,"Port. con orla tip., a dos tintas, en todos los tomos; Port. con grab. esc. calc.: ""Perez scul."" en todos los tomos; T.II; Contienen : Tomo Primero: escritores de las Indias orientales y occidentales y reynos convecinos China, Tartaria, Japon, Persia, Armenia, Etiopia y otras partes ... -- Tomo Segundo: escritores de las Indias occidentales, especialmente del Peru, Nueva-España, La Florida, El Dorado, Tierra-Firme, Paraguay, El Brasil, y viajes a ellas, y los autores de navegacion, y sus materias -- Tomo Tercero: escritores de geografía de todos los reynos, y señoríos del mundo",https://idus.us.es/handle//11441/127397,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____127397_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____127397_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"Epitome de la bibliotheca oriental, y occidental, naútica, y geográfica de Don Antonio de Leon Pinelo ... añadido y enmendado nuevamente, en que se contienen los escritores ... T. 3",,1738,"Port. con orla tip., a dos tintas, en todos los tomos; Port. con grab. esc. calc.: ""Perez scul."" en todos los tomos; T.III; Contienen : Tomo Primero: escritores de las Indias orientales y occidentales y reynos convecinos China, Tartaria, Japon, Persia, Armenia, Etiopia y otras partes ... -- Tomo Segundo: escritores de las Indias occidentales, especialmente del Peru, Nueva-España, La Florida, El Dorado, Tierra-Firme, Paraguay, El Brasil, y viajes a ellas, y los autores de navegacion, y sus materias -- Tomo Tercero: escritores de geografía de todos los reynos, y señoríos del mundo",https://idus.us.es/handle//11441/128113,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____128113_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____128113_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"Epitome de la bibliotheca oriental, y occidental, naútica, y geográfica de Don Antonio de Leon Pinelo. T. 3",,1738,"Tomo Tercero escritores de geografía de todos los reynos, y señoríos del mundo; Port. con orla tip., a dos tintas, en todos los tomos; Port. con grab. esc. calc.: ""Perez scul."" en todos los tomos; Contienen : Tomo Primero escritores de las Indias orientales y occidentales y reynos convecinos China, Tartaria, Japon, Persia, Armenia, Etiopia y otras partes ... -- Tomo Segundo escritores de las Indias occidentales, especialmente del Peru, Nueva-España, La Florida, El Dorado, Tierra-Firme, Paraguay, El Brasil, y viajes a ellas, y los autores de navegacion, y sus materias -- Tomo Tercero escritores de geografía de todos los reynos, y señoríos del mundo",https://idus.us.es/handle//11441/128315,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____128315_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____128315_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
"Discoveries in the ruins of Niniveh and Babylon: with travels in Armenia, Kurdistan and the desert: being the result of a second expedition",,1853,,https://idus.us.es/handle//11441/75898,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____75898_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____75898_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
Melodrama en un acto titulado : Areo rey de Armenia ó La Elizene,,,Pie de imp. consta en colofón,https://idus.us.es/handle//11441/93409,https://www.europeana.eu/item/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____93409_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/2022720/https___hispana_mcu_es_lod_oai_idus_us_es_11441____93409_ent0,TEXT,Hispana,Research deposit of the University of Seville,Spain,es,armenia
Algunos aspectos mitológicos de la teoría vasco-armenia,"Sarkisian, Vahan",1992,01/01/1992,https://binadi.navarra.es/registro/oai:binadi.navarra.es:00006715,https://www.europeana.eu/item/207/https___hispana_mcu_es_lod_oai_binadi_navarra_es_00006715_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/207/https___hispana_mcu_es_lod_oai_binadi_navarra_es_00006715_ent0,TEXT,Hispana,Navarra Digital Library,Spain,mul,armenia
Noticiario vascológico de Armenia,"Sarkisian, Vahan",1998,01/01/1998,https://binadi.navarra.es/registro/oai:binadi.navarra.es:00006898,https://www.europeana.eu/item/207/https___hispana_mcu_es_lod_oai_binadi_navarra_es_00006898_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/207/https___hispana_mcu_es_lod_oai_binadi_navarra_es_00006898_ent0,TEXT,Hispana,Navarra Digital Library,Spain,mul,armenia
Edward Spencer Dodgson y la problemática vasco-armenia,"Sarkisian, Vahan",2001,01/01/2001,https://binadi.navarra.es/registro/oai:binadi.navarra.es:00006975,https://www.europeana.eu/item/207/https___hispana_mcu_es_lod_oai_binadi_navarra_es_00006975_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/207/https___hispana_mcu_es_lod_oai_binadi_navarra_es_00006975_ent0,TEXT,Hispana,Navarra Digital Library,Spain,mul,armenia
"Un Rey de Oriente en Navarra y Bearn: León y de Armenia, I de Madrid","Sáez Pomés, Madelena",1948,1948,https://binadi.navarra.es/registro/oai:binadi.navarra.es:00010230,https://www.europeana.eu/item/207/https___hispana_mcu_es_lod_oai_binadi_navarra_es_00010230_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/207/https___hispana_mcu_es_lod_oai_binadi_navarra_es_00010230_ent0,TEXT,Hispana,Navarra Digital Library,Spain,mul,armenia
Comedia nueva El Daniel de Ley de Gracia y Nabuco de la Armenia; El Daniel de ley de gracia y Nabuco de la Armenia; The Daniel of Law of Grace and Nabuco of Armenia; El Daniel de ley de gracia y Nabuco de la Armenia,"Añorbe y Corregel, Tomás de; Añorbe and Corregel, Thomas de; Añorbe y Corregel, Tomás de",1733,,http://hdl.handle.net/10651/2176,https://www.europeana.eu/item/340/https___hispana_mcu_es_lod_oai_digibuo_uniovi_es_10651____2176_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/340/https___hispana_mcu_es_lod_oai_digibuo_uniovi_es_10651____2176_ent0,TEXT,Hispana,University of Oviedo,Spain,es,armenia
Betlis [Material gráfico] ]= Betlis,https://hispana.mcu.es/lod/oai:bivaldi.gva.es:10359#ent3,{'def': '19. Jahrhundert'}; {'def': '1800-luku'}; {'def': 'XIX век'}; {'def': 'Século XIX'}; {'def': '19 век'}; {'def': 'XIX amžius'}; {'def': '19. stoljeće'}; {'def': '19. gadsimts'}; {'def': 'XIXᵉ siècle'}; {'def': '19. század'}; {'def': '19. storočie'}; {'def': '19. stoletje'}; {'def': '19ú haois'}; {'def': 'Segle XIX'}; {'def': '1800-talet'}; {'def': '19ος αιώνας'}; {'def': '19th century'}; {'def': 'XIX secolo'}; {'def': 'Siglo XIX'}; {'def': '19. sajand'}; {'def': '19. století'}; {'def': 'XIX. mendea'}; {'def': 'XIX wiek'}; {'def': '19. århundrede'}; {'def': 'Secolul al XIX-lea'}; {'def': '19e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6955'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012475'}; {'def': 'http://id.loc.gov/authorities/names/sh85091984'}; {'def': 'http://id.nlm.nih.gov/mesh/D049672'}; {'def': 'https://www.freebase.com/m/08b3m'}; {'def': 'https://g.co/kg/m/08b3m'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.937'}; {'def': 'http://datos.bne.es/resource/XX4343988'}; {'def': 'http://vocab.getty.edu/aat/300404513'}; {'def': 'http://babelnet.org/rdf/s02210346n'}; {'def': 'http://dbpedia.org/resource/19th_century'}; {'def': '1810/1840'},"Inscripción en margen superior: ""ARMÉNIE"" ""ARMENIA""; Inscripción en el ángulo superior derecho: ""27""; Resumen: Descripción: vista del valle con la ciudad de Betlis, entre formaciones rocosas.; Upper margin registration: “ARMENIE” ARMENIA """,https://bivaldi.gva.es/es/consulta/registro.do?id=10359,https://www.europeana.eu/item/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_10359_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_10359_ent0,IMAGE,Hispana,Valencian Digital Library,Spain,es,armenia
"Vue de Pera, quartier de Constantinople, ou habitent les Arméniens [Material V] = View of Pera arrabal of Constantinople where the Armenians live.; Vue de Pera, quartier de Constantinople, ou habitent les Arméniens [Material gráfico]= Vista de Pera arrabal de Constantinopla en donde habitan los Armenios",https://hispana.mcu.es/lod/oai:bivaldi.gva.es:10717#ent3; https://hispana.mcu.es/lod/oai:bivaldi.gva.es:10717#ent4,{'def': '19. Jahrhundert'}; {'def': '1800-luku'}; {'def': 'XIX век'}; {'def': 'Século XIX'}; {'def': '19 век'}; {'def': 'XIX amžius'}; {'def': '19. stoljeće'}; {'def': '19. gadsimts'}; {'def': 'XIXᵉ siècle'}; {'def': '19. század'}; {'def': '19. storočie'}; {'def': '19. stoletje'}; {'def': '19ú haois'}; {'def': 'Segle XIX'}; {'def': '1800-talet'}; {'def': '19ος αιώνας'}; {'def': '19th century'}; {'def': 'XIX secolo'}; {'def': 'Siglo XIX'}; {'def': '19. sajand'}; {'def': '19. století'}; {'def': 'XIX. mendea'}; {'def': 'XIX wiek'}; {'def': '19. århundrede'}; {'def': 'Secolul al XIX-lea'}; {'def': '19e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6955'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012475'}; {'def': 'http://id.loc.gov/authorities/names/sh85091984'}; {'def': 'http://id.nlm.nih.gov/mesh/D049672'}; {'def': 'https://www.freebase.com/m/08b3m'}; {'def': 'https://g.co/kg/m/08b3m'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.937'}; {'def': 'http://datos.bne.es/resource/XX4343988'}; {'def': 'http://vocab.getty.edu/aat/300404513'}; {'def': 'http://babelnet.org/rdf/s02210346n'}; {'def': 'http://dbpedia.org/resource/19th_century'}; {'def': '1810/1830'},"Upper margin registration: “ARMENIE” ARMENIA ""; Summary: Description: View of the city of Pera; at the bottom the estuary of the Golden Horn.; Inscripción en margen superior: ""ARMÉNIE"" ""ARMENIA""; Inscripción en el ángulo superior derecho: ""46""; Resumen: Descripción: vista de la ciudad de Pera; al fondo el estuario del Cuerno de Oro.",https://bivaldi.gva.es/es/consulta/registro.do?id=10717,https://www.europeana.eu/item/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_10717_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_10717_ent0,IMAGE,Hispana,Valencian Digital Library,Spain,es,armenia
Bains d’ eau chaude d’ Afsamcalé près de Kars = Hot water baths of Assamacalé near Kars; Bains d'eau chaude d'Afsamcalé près de Kars = Baños de agua caliente de Assamacalé cerca de Kars,https://hispana.mcu.es/lod/oai:bivaldi.gva.es:12063#ent3; https://hispana.mcu.es/lod/oai:bivaldi.gva.es:12063#ent4; https://hispana.mcu.es/lod/oai:bivaldi.gva.es:12063#ent5,{'def': '19. Jahrhundert'}; {'def': '1800-luku'}; {'def': 'XIX век'}; {'def': 'Século XIX'}; {'def': '19 век'}; {'def': 'XIX amžius'}; {'def': '19. stoljeće'}; {'def': '19. gadsimts'}; {'def': 'XIXᵉ siècle'}; {'def': '19. század'}; {'def': '19. storočie'}; {'def': '19. stoletje'}; {'def': '19ú haois'}; {'def': 'Segle XIX'}; {'def': '1800-talet'}; {'def': '19ος αιώνας'}; {'def': '19th century'}; {'def': 'XIX secolo'}; {'def': 'Siglo XIX'}; {'def': '19. sajand'}; {'def': '19. století'}; {'def': 'XIX. mendea'}; {'def': 'XIX wiek'}; {'def': '19. århundrede'}; {'def': 'Secolul al XIX-lea'}; {'def': '19e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6955'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012475'}; {'def': 'http://id.loc.gov/authorities/names/sh85091984'}; {'def': 'http://id.nlm.nih.gov/mesh/D049672'}; {'def': 'https://www.freebase.com/m/08b3m'}; {'def': 'https://g.co/kg/m/08b3m'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.937'}; {'def': 'http://datos.bne.es/resource/XX4343988'}; {'def': 'http://vocab.getty.edu/aat/300404513'}; {'def': 'http://babelnet.org/rdf/s02210346n'}; {'def': 'http://dbpedia.org/resource/19th_century'}; {'def': '1810/1830'},"Upper margin registration: “ARMENIE” ARMENIA ""; Summary: Description: View of the city of Kars in the background; in the foreground to the left a lagoon and some trees.; Inscripción en margen superior: ""ARMÉNIE"" ""ARMENIA""; Inscripción en el ángulo superior derecho: ""29""; Resumen: Descripción: vista de la ciudad de Kars al fondo; en primer plano a la izquierda una laguna y unos árboles.",https://bivaldi.gva.es/es/consulta/registro.do?id=12063,https://www.europeana.eu/item/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_12063_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_12063_ent0,IMAGE,Hispana,Valencian Digital Library,Spain,es,armenia
Château de Sémiramis à Van [Material Ch] = Castle of Semiràmide in Van; Château de Sémiramis à Van [Material gráfico]= Castillo de Semiràmide en Van,https://hispana.mcu.es/lod/oai:bivaldi.gva.es:9999#ent3; https://hispana.mcu.es/lod/oai:bivaldi.gva.es:9999#ent4,{'def': '19. Jahrhundert'}; {'def': '1800-luku'}; {'def': 'XIX век'}; {'def': 'Século XIX'}; {'def': '19 век'}; {'def': 'XIX amžius'}; {'def': '19. stoljeće'}; {'def': '19. gadsimts'}; {'def': 'XIXᵉ siècle'}; {'def': '19. század'}; {'def': '19. storočie'}; {'def': '19. stoletje'}; {'def': '19ú haois'}; {'def': 'Segle XIX'}; {'def': '1800-talet'}; {'def': '19ος αιώνας'}; {'def': '19th century'}; {'def': 'XIX secolo'}; {'def': 'Siglo XIX'}; {'def': '19. sajand'}; {'def': '19. století'}; {'def': 'XIX. mendea'}; {'def': 'XIX wiek'}; {'def': '19. århundrede'}; {'def': 'Secolul al XIX-lea'}; {'def': '19e eeuw'}; {'def': 'http://www.wikidata.org/entity/Q6955'}; {'def': 'http://id.loc.gov/authorities/names/sh2002012475'}; {'def': 'http://id.loc.gov/authorities/names/sh85091984'}; {'def': 'http://id.nlm.nih.gov/mesh/D049672'}; {'def': 'https://www.freebase.com/m/08b3m'}; {'def': 'https://g.co/kg/m/08b3m'}; {'def': 'http://id.nlm.nih.gov/mesh/K01.400.504.937'}; {'def': 'http://datos.bne.es/resource/XX4343988'}; {'def': 'http://vocab.getty.edu/aat/300404513'}; {'def': 'http://babelnet.org/rdf/s02210346n'}; {'def': 'http://dbpedia.org/resource/19th_century'}; {'def': '1810/1850'},"Upper margin registration: “ARMENIE” ARMENIA ""; Inscripción en margen superior: ""ARMÉNIE"" ""ARMENIA""; Inscripción en el ángulo superior derecho: ""4""",https://bivaldi.gva.es/es/consulta/registro.do?id=9999,https://www.europeana.eu/item/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_9999_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/343/https___hispana_mcu_es_lod_oai_bivaldi_gva_es_9999_ent0,IMAGE,Hispana,Valencian Digital Library,Spain,es,armenia
"Mapa geográfico que contiene la Anatolia, Karamania, Roum, Algezira, Kurdistán, Armenia, Georgia, Chipre, parte de Syria, etc. Dedicado al Excelentísimo Señor Don Mariano Luis de Urquijo... [Material cartográfico]; Turquía. Mapas generales. 1800",https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:12857#ent2,1800,"Presenta un mapa general de Turquía. Las regiones están delimitadas por línea punteada e iluminada a la aguada en varios colores. Límites con Armenia y Siria en Asia y con Bulgaria, Constantinopla e islas griegas en Europa. Costas iluminadas a la aguada en verde; En el ángulo superior izquierdo anotado en tinta de bugalla, en ambas hojas, ""2ª-90"", que corresponde a una signatura antigua de la cartera segunda; Escala gráfica también expresada en 225 millas romanas de 1.755 varas de Castilla, 250 millas griegas usadas en Turquía y 150 agachs o leguas de uso en Turquía; Copia Digital. Real Academia de la Historia : 2010; RAH. Un ejemplar de este mapa figura en un inventario de mapas, planos, dibujos y estampas de la Academia, elaborado por el académico bibliotecario Miguel Salvá y Munar en 1833, en el que se relacionan los fondos ordenados en dos carteras (Biblioteca, Sign. 9-6480, n.º 19); En la parte inferior meridiano de origen: ""Longitud oriental del Pico de Tenerife"". Márgenes graduados de 1º en 1º. Indica los cuatro puntos cardinales. Relieve por montes de perfil; En la dedicatoria figuran los apellidos y títulos de D. Mariano Luis de Urquijo: ""Caballero pensionista de la Real y distinguida Orden Española de Carlos III y de la de Malta, del Consejo de Estado de S. M., su Embaxador Extraordinario y Plenipotenciario nombrado cerca de la República Bataba y Encargado interinamente del Despacho de la primera Secretaría de Estado, etc""; Impreso en dos hojas de papel verjurado. Restaurado en 2000",https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12857,https://www.europeana.eu/item/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_12857_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_12857_ent0,IMAGE,Hispana,Digital Library Real Academia de la Historia,Spain,es,armenia
"Tabla genealógica de la casa de Paleólogo, emperador de Constantinopla. [Manuscrito]",,,"Empieza en Andrónico Paleólogo, príncipe griego, que vivía a principio del siglo XIII. Termina en su IX nieta doña Carlota, reina de Chipre, de Jerusalén y de Armenia, casada con Luis de Saboya.",https://bibliotecadigital.rah.es/es/consulta/registro.do?id=49797,https://www.europeana.eu/item/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_49797_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_49797_ent0,TEXT,Hispana,Digital Library Real Academia de la Historia,Spain,es,armenia
Tabla genealógica de los reyes de Chipre y Armenia. [Manuscrito],,,"Empieza en Hugo, señor de Lusiñán en 1144. Termina en su IX nieta doña Carlota, reina de Chipre, Jerusalén y Armenia, casada primeramente con Juan de Portugal y en segundas nupcias con Luis de Saboya.",https://bibliotecadigital.rah.es/es/consulta/registro.do?id=49798,https://www.europeana.eu/item/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_49798_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_49798_ent0,TEXT,Hispana,Digital Library Real Academia de la Historia,Spain,es,armenia
"Linguarum duodecim characteribus differentium alphabetum : introductio, ac legendi modus longè facilimus, linguarum nomina sequens proximè pagella offeret / Guilielmi Postelli ...","Postel, Guillaume (1510-1581)",1538,"Texto en latín, con partes en árabe, arameo, armenio, georgiano, griego, hebreo, índico, samaritano, serbio y dalmata; Fecha tomada del colofón; Sign.: A-H4, I6; Port. a dos tintas y texto con inic. grab.; Enc. en piel con marco dorado en tapas; Ant. sign.: 06160 en etiqueta impresa de la Biblioteca Universitaria en contraguarda anterior",https://uvadoc.uva.es/handle/10324/63699,https://www.europeana.eu/item/349/https___hispana_mcu_es_lod_oai_uvadoc_uva_es_10324____63699_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/349/https___hispana_mcu_es_lod_oai_uvadoc_uva_es_10324____63699_ent0,TEXT,Hispana,Document Repository of the University of Valladolid,Spain,es,armenio
Actions for Open Science at Universitat Politecnica de Valencia,"Ribes Llopes, Inmaculada",,"The actions carried out at the Universitat Politènica de València regarding Open Access are reviewed, remarking the most important milestones. Some aspects of repository management, such as the gateways between internal applications and RiuNet are exposed. Graphs on the monitoring of Open Access are presented and some planned improvement plans are advanced.; Se describen las acciones llevadas a cabo en la Universitat Politènica de València respecto al Acceso Abierto repasando los hitos más destacados. Se revisan algunos aspectos de la gestión del repositorio como son las pasarelas entre aplicaciones internas y RiuNet. Se presentan algunas gráficas sobre la monitorización del Acceso Abierto y se adelantan algunos planes de mejora previstos.",https://riunet.upv.es/handle/10251/131134,https://www.europeana.eu/item/355/https___hispana_mcu_es_lod_oai_riunet_upv_es_10251____131134_ent0?utm_source=api&utm_medium=api&utm_campaign=EUXJPHJGES,/355/https___hispana_mcu_es_lod_oai_riunet_upv_es_10251____131134_ent0,TEXT,Hispana,Polytechnic University of Valencia,Spain,es,armenia
